"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Asie de l’Est et Pacifique (BIRD et IDA)","TEA","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56840499","62621336","77904818","86891558","102402184","96232448","114796121","140639995","155725485.3104","147752713.767078","186411998.155","207186037.219","223314249.391","236369709.873","251039805.811","262241669.723","272135172.749","292638769.372","306764689.814","318899465.14","319574172","341050101","",
"Europe et Asie centrale (BIRD et IDA)","TEC","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5606052","","","11304092","12626587.7952","9249582.69515488","11991842.49","14261355.39","15709070.567","17018424.244","17447269.314","15673280.2742","16732368.2642","18593006.9842","20918842.0342","22652207.41","22340398","23307241","",
"Togo","TGO","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","339900","352695","288481","311470","380798","905700","821639","1193841","1395730","1500611","1725270","1986131","",
"Thaïlande","THA","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3178779","3387071","3799090","4232685","4847000","5115213","5574490","6339261","6726237","5897935","7179449","7527975","7845500","8067988","8664572","8883542","9340560","9938881","10371645","10130294","9568488","10436689","",
"Tadjikistan","TJK","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkménistan","TKM","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Amérique latine et Caraïbes (BIRD et IDA)","TLA","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13914417","13673353","13663950","16829463","19441995","21877598","24805717","28838519","33342867.8832","30799421.3822672","35656417.5","40443830","42887821","43366988","43642630","44508947","43528509","46932276","50191914.5","50318471.25","49161047.875","55142879","",
"Timor-Leste","TLS","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36816","41384","45608","41845","51822","49427","49177","59004","47574","53289","","","",
"Afrique du Nord et Moyen-Orient (BIRD et IDA)","TMN","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10614835","13030234.9208","14020481.3235755","16771648.86","18044482.31","16583874.04","17239292.54","18837146.4","18064011.1","18190745.2","20194543.2","20155028.9","21477766.2","20258077","19675262","",
"Tonga","TON","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48430.9","57059","67349.47","74744.59","69196.45","50407.52","84702.43","107381.3","105190.3","76853.95","","","",
"Asie du Sud (BIRD et IDA)","TSA","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4639518","5856543","5557320","7288887","8537181","9932668","11898747","14047141","14442773","14774961.2","16993531","17912243","18059579","18795111","20873459","22360056","25001807","27600833","30274800.5","31121268.2","30485569","34006870","",
"Afrique subsaharienne (BIRD et IDA)","TSS","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13605199.97","14411807.33","15239945.04","15799440.77","15827802.9","14635419.29","15587464.83","17212836.1","18056920.48","","","",
"Trinité-et-Tobago","TTO","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","282487","352758","385230","440370","","","","514557","554093","567183","572985","549913","542346","574119","593364","520825","427427","414657","438702","446232","406778","410395","",
"Tunisie","TUN","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","420501","424780","418883.8732","466210","437832","456509","463540","466412","477050","489670","480619","493366","474222","483178","469568","",
"Turquie","TUR","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1591739","1526576","2297380","2377295","2960746","3174077","3683497","4678872","5218316","4521713","5743429","6523059","7302956","7977820","8351069","8143635","8760769","10001342","10801305","11591414","11626578","12591327","",
"Tuvalu","TUV","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1718.749","9975.64","5847.194","24770.21","13766.17","13766.17","15844.34","6499.85","6188.291","5150","","","",
"Tanzanie","TZA","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","350991","363310","370764.6962","359010","439462","507185","553940","612551","639230","630290","617266","705231","726431","709881","","",
"Ouganda","UGA","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ukraine","UKR","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","398080","579476","729758","990201","1123268","516698","690260","799060","720301","787881","670342","480837","680623","723575","845152","1007273","1048691","1022376","",
"Revenu intermédiaire, tranche supérieure","UMC","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65315841","70628567","88232378","99709908","117274463","113487035","136006173","163265388","182210902.9888","170598373.5309","212496188.159","237136518.72","255643720.801","269999104.874","283483712.434","292053033.0342","300626275.9842","323408466.1742","341026167.8952","352560976.13","350518151.25","375326016","",
"Uruguay","URY","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","301641","","","","","","596487","675273","588410","608712","861164","753889","826962","775651","811297","888119","939427","797874","749562","764797","977922","",
"États-Unis","USA","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28300000","27307576","29676890","32689484","34901628","38497839","40896742","44839390","42411770.0512","37353574.903","40254139","40813311","41880573","42842910","44635059","46396985","46940227","50202917","53038852","54260121","52931790","60554285","",
"Ouzbékistan","UZB","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saint-Vincent-et-les Grenadines","VCT","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16570","16238","16967","16418","16826","16826","16737","16342","18236","17502","18107","18222","18222","","",
"Venezuela","VEN","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","674558","924119","","582769","921205","1120492","1266817","1331711","1325194","1240251.54","1071686","1343500","1569841","1441673","933380","734185","400962","354540","592374","179529","","","",
"Îles Vierges britanniques","VGB","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10058.47","24830.92","27154.4","27154.4","27154.4","27221.88","52542.78","49149.42","56317.36","45955.97","","","",
"Îles Vierges (EU)","VIR","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1189796","1290555","1771990","1904939","2273056","2537487","2999646","4009066","4393699","4936598","6431032","6885023","7505641","8035812","9473429","10615391","11282230","12382524","13394390","15297028","16394723","18359845","",
"Vanuatu","VUT","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18040.23","64662.55","60341.86","122539.9","141788.1","120491.6","115886.9","114552.6","106680.4","77435.86","","","",
"Monde","WLD","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224774536","235075458","263456511","296996130","338433750","376268146","416751971","489818309","516152333.0736","472175125.284298","549887315.05","596567043.68","624959411.599","646902768.737","678216402.566","687888274.3202","704356150.1162","751134664.9002","787900317.6972","808802551.411","794149676.875","840635534","",
"Samoa","WSM","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22465","21420","23137","24006","27198","27719","34588","34950","37091","42102","41200","","",
"Kosovo","XKX","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yémen, Rép. du","YEM","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","248177","377367","","","","","","773016","775164.9208","639670.53677552","390000","180185","262624","290011","296035","178098","268208","334693","398999","464923","423393","418711","",
"Afrique du Sud","ZAF","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1846944","2021183","1801610","2378881","2614577","3111121","3552198","3734165","3875952","3726313","3985535","4392791","4352727","4693942","4588327","4662479","4354666","4563618","4892423","4529034","4075618","4415223","",
"Zambie","ZMB","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Zimbabwe","ZWE","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
